state,district,election_year,cand_fname,cand_lname,vote_percent_primary,vote_percent_general,winner_primary,winner_general,ran_primary,ran_general,primary_contested,general_contested,primary_contested_reconciled,general_contested_reconciled,uncontested_prim_final,uncontested_gen_final,election_unique_identifier,candidate_unique_identifier,abb,district_unique_identifier,counties_total,city_election_outliers,year_state_district_unique_identifier,cand_gender,incum_chall,party,vote_count_general,vote_count_primary
California,Sonoma,2018,Scott,Murray,25.26,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ca-sonoma-2018-murray,ca-murray-scott,CA,ca-sonoma,Sonoma,NA,2018-ca-sonoma,M,C,NP,NA,29051
California,Stanislaus,2018,Birgit,Fladager,60.54,60.5,W,W,Y,SKIP,contested,contested,contested,contested,0,0,ca-stanislaus-2018-fladager,ca-fladager-birgit,CA,ca-stanislaus,Stanislaus,NA,2018-ca-stanislaus,F,I,NP,NA,83480
California,Stanislaus,2018,John,Mayne,38.79,38.8,L,NA,Y,N,contested,contested,contested,contested,0,0,ca-stanislaus-2018-mayne,ca-mayne-john,CA,ca-stanislaus,Stanislaus,NA,2018-ca-stanislaus,M,C,NP,NA,53494
California,Sutter,2018,Amanda,Hopper,58.41,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,ca-sutter-2018-hopper,ca-hopper-amanda,CA,ca-sutter,Sutter,NA,2018-ca-sutter,F,I,NP,NA,11170
California,Sutter,2018,Chris,Carlos,41.59,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ca-sutter-2018-carlos,ca-carlos-chris,CA,ca-sutter,Sutter,NA,2018-ca-sutter,M,C,NP,NA,7954
California,Tehama,2018,Matthew,Rogers,58.03,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,ca-tehama-2018-rogers,ca-rogers-matthew,CA,ca-tehama,Tehama,NA,2018-ca-tehama,M,O,NP,NA,7957
California,Tehama,2018,Carolyn,Walker,41.97,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ca-tehama-2018-walker,ca-walker-carolyn,CA,ca-tehama,Tehama,NA,2018-ca-tehama,F,O,NP,NA,5754
California,Trinity,2018,Eric,Heryford,96.58,NA,W,W,Y,SKIP,uncontested,uncontested,uncontested,uncontested,1,1,ca-trinity-2018-heryford,ca-heryford-eric,CA,ca-trinity,Trinity,NA,2018-ca-trinity,M,I,NP,NA,3139
California,Tulare,2018,Timothy,Ward,65.41,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,ca-tulare-2018-ward,ca-ward-timothy,CA,ca-tulare,Tulare,NA,2018-ca-tulare,M,I,NP,NA,33982
California,Tulare,2018,Matt,Darby,34.3,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ca-tulare-2018-darby,ca-darby-matt,CA,ca-tulare,Tulare,NA,2018-ca-tulare,M,C,NP,NA,17823
California,Tuolumne,2018,Laura,Krieg,98.2,NA,W,W,Y,SKIP,uncontested,uncontested,uncontested,uncontested,1,1,ca-tuolumne-2018-krieg,ca-krieg-laura,CA,ca-tuolumne,Tuolumne,NA,2018-ca-tuolumne,F,I,NP,NA,11520
California,Ventura,2018,Gregory,Totten,98.58,NA,W,W,Y,SKIP,uncontested,uncontested,uncontested,uncontested,1,1,ca-ventura-2018-totten,ca-totten-gregory,CA,ca-ventura,Ventura,NA,2018-ca-ventura,M,I,NP,NA,114392
California,Yolo,2018,Jeffrey,Reisig,52.37,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,ca-yolo-2018-reisig,ca-reisig-jeffrey,CA,ca-yolo,Yolo,NA,2018-ca-yolo,M,I,NP,NA,22383
California,Yolo,2018,Dean,Johansson,47.63,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ca-yolo-2018-johansson,ca-johansson-dean,CA,ca-yolo,Yolo,NA,2018-ca-yolo,M,C,NP,NA,20360
California,Yuba,2018,Clint,Curry,100,NA,W,W,Y,SKIP,uncontested,uncontested,uncontested,uncontested,1,1,ca-yuba-2018-curry,ca-curry-clint,CA,ca-yuba,Yuba,NA,2018-ca-yuba,M,O,NP,NA,8993
Colorado,1,2020,Alexis,King,67.59,54.84,W,W,Y,Y,contested,contested,contested,contested,0,0,co-01-2020-king,co-king-alexis,CO,co-01,"Gilpin, Jefferson",NA,2020-co-01,F,O,Dem,196214,78997
Colorado,1,2020,Jake,Lilly,32.41,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-01-2020-lilly,co-lilly-jake,CO,co-01,"Gilpin, Jefferson",NA,2020-co-01,M,O,Dem,NA,37877
Colorado,1,2020,Matthew,Durkin,100,45.16,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,co-01-2020-durkin,co-durkin-matthew,CO,co-01,"Gilpin, Jefferson",NA,2020-co-01,M,O,Rep,161599,56126
Colorado,10,2020,Jeff,Chostner,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-10-2020-chostner,co-chostner-jeff,CO,co-10,Pueblo,NA,2020-co-10,M,I,Dem,65224,22392
Colorado,11,2020,Kaitlin,Turner,100,39.5,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,co-11-2020-turner,co-turner-kaitlyn,CO,co-11,"Chaffee, Custer, Fremont, Park",NA,2020-co-11,F,O,Dem,20951,9635
Colorado,11,2020,Linda,Stanley,51.96,60.5,W,W,Y,Y,contested,contested,contested,contested,0,0,co-11-2020-stanley,co-stanley-linda,CO,co-11,"Chaffee, Custer, Fremont, Park",NA,2020-co-11,F,O,Rep,32089,8220
Colorado,11,2020,Thom,LeDoux,48.04,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-11-2020-ledoux,co-ledoux-thom,CO,co-11,"Chaffee, Custer, Fremont, Park",NA,2020-co-11,M,O,Rep,NA,7599
Colorado,12,2020,Alonzo,Payne,61.95,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,co-12-2020-payne,co-payne-alonzo,CO,co-12,"Alamosa, Conejos, Costilla, Mineral, Rio Grande, Saguache",NA,2020-co-12,M,O,Dem,15984,4654
Colorado,12,2020,Robert,Willet,38.05,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-12-2020-willett,co-willett-robert,CO,co-12,"Alamosa, Conejos, Costilla, Mineral, Rio Grande, Saguache",NA,2020-co-12,M,O,Dem,NA,2858
Colorado,13,2020,Travis,Sides,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-13-2020-sides,co-sides-travis,CO,co-13,"Kit Carson, Logan, Morgan, Phillips, Sedgwick, Washington, Yuma",NA,2020-co-13,M,O,Rep,33049,13700
Colorado,14,2020,Matthew,Karzen,NA,100,NA,W,N,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-14-2020-karzen,co-karzen-matthew,CO,co-14,"Grand, Moffat, Routt",NA,2020-co-14,M,I,Ind,21844,NA
Colorado,15,2020,Joshua,Vogel,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-15-2020-vogel,co-vogel-joshua,CO,co-15,"Baca, Cheyenne, Kiowa, Prowers",NA,2020-co-15,M,I,Rep,7896,3009
Colorado,16,2020,William,Culver,100,60.51,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,co-16-2020-culver,co-culver-william,CO,co-16,"Bent, Crowley, Otero",NA,2020-co-16,M,O,Rep,8052,3672
Colorado,16,2020,Rodney,Fouracre,100,39.49,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,co-16-2020-fouracre,co-fouracre-rodney,CO,co-16,"Bent, Crowley, Otero",NA,2020-co-16,M,O,Dem,5255,2217
Colorado,17,2020,Brian,Mason,100,55.65,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,co-17-2020-mason,co-mason-brian,CO,co-17,"Adams, Broomfield (city and county)",Broomfield City and County,2020-co-17,M,O,Dem,148114,66850
Colorado,17,2020,Tim,McCormack,100,44.35,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,co-17-2020-mccormack,co-mccormack-tim,CO,co-17,"Adams, Broomfield (city and county)",Broomfield City and County,2020-co-17,M,O,Rep,118045,36465
Colorado,18,2020,John,Kellner,100,50.12,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,co-18-2020-kellner,co-kellner-john,CO,co-18,"Arapahoe, Douglas, Elbert, Lincoln",NA,2020-co-18,M,O,Rep,287396,98974
Colorado,18,2020,Amy,Padden,71.7,49.88,W,L,Y,Y,contested,contested,contested,contested,0,0,co-18-2020-padden,co-padden-amy,CO,co-18,"Arapahoe, Douglas, Elbert, Lincoln",NA,2020-co-18,F,O,Dem,285963,112224
Colorado,18,2020,Matt,Maillaro,28.3,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-18-2020-maillaro,co-maillaro-matt,CO,co-18,"Arapahoe, Douglas, Elbert, Lincoln",NA,2020-co-18,M,O,Dem,NA,44297
Colorado,19,2020,Michael,Rourke,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-19-2020-rourke,co-rourke-michael,CO,co-19,Weld,NA,2020-co-19,M,I,Rep,124521,37502
Colorado,2,2020,Beth,McCann,100,82.6,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,co-02-2020-mccann,co-mccann-beth,CO,co-02,Denver,Denver City and County,2020-co-02,F,I,Dem,292961,154984
Colorado,2,2020,William,Robinson,NA,17.4,NA,L,N,Y,other,contested,did_not_run,contested,0,0,co-02-2020-robinson-iii,co-robinson-iii-william,CO,co-02,Denver,Denver City and County,2020-co-02,M,C,Libr,61709,NA
Colorado,20,2020,Michael,Dogherty,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-20-2020-dougherty,co-dougherty-michael,CO,co-20,Boulder,NA,2020-co-20,M,O,Dem,155225,79203
Colorado,21,2020,Daniel,Rubinstein,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-21-2020-rubinstein,co-rubinstein-daniel,CO,co-21,Mesa,NA,2020-co-21,M,I,Rep,71005,25251
Colorado,22,2020,Matthew,Margeson,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-22-2020-margeson,co-margeson-matthew,CO,co-22,"Dolores, Montezuma",NA,2020-co-22,M,O,Rep,12418,4945
Colorado,3,2020,Henry,Solano,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-03-2020-solano,co-solano-henry,CO,co-03,"Huerfano, Las Animas",NA,2020-co-03,M,I,Dem,7273,2880
Colorado,4,2020,Michael,Allen,54.32,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,co-04-2020-allen,co-allen-michael,CO,co-04,"El Pasto, Teller",NA,2020-co-04,M,O,Rep,288474,51330
Colorado,4,2020,Mark,Waller,45.68,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-04-2020-waller,co-waller-mark,CO,co-04,"El Pasto, Teller",NA,2020-co-04,M,O,Rep,NA,43164
Colorado,5,2020,Heidi,McCollum,67.56,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,co-05-2020-mccollum,co-mccollum-heidi,CO,co-05,"Clear Creek, Eagle, Lake, Summit",NA,2020-co-05,F,O,Dem,40120,11117
Colorado,5,2020,Braden,Angel,32.44,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,co-05-2020-angel,co-angel-braden,CO,co-05,"Clear Creek, Eagle, Lake, Summit",NA,2020-co-05,M,O,Dem,NA,5337
Colorado,6,2020,Christian,Champagne,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-06-2020-champagne,co-champagne-christian,CO,co-06,"Archuleta, La Plata, San Juan",NA,2020-co-06,M,I,Dem,28677,10334
Colorado,7,2020,Seth,Ryan,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-07-2020-ryan,co-ryan-seth,CO,co-07,"Delta, Gunnison, Hinsdale, Montrose, Ouray, San Miguel",NA,2020-co-07,M,O,Rep,44969,15536
Colorado,8,2020,Gordon,McLaughlin,100,53.23,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,co-08-2020-mclaughlin,co-mclaughlin-gordon,CO,co-08,"Jackson, Larimer",NA,2020-co-08,M,O,Dem,112549,52595
Colorado,8,2020,Mitch,Murray,100,46.77,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,co-08-2020-murray,co-murray-mitch,CO,co-08,"Jackson, Larimer",NA,2020-co-08,M,O,Rep,98882,36534
Colorado,9,2020,Jefferson,Cheney,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,co-09-2020-cheney,co-cheney-jefferson,CO,co-09,"Garfield, Pitkin, Rio Blanco",NA,2020-co-09,M,I,Rep,27991,8640
Florida,11,2020,Katherine,Rundle,61.16,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,fl-11-2020-rundle,fl-rundle-katherine,FL,fl-11,Miami-Dade,NA,2020-fl-11,F,I,Dem,NA,242340
Florida,11,2020,Melba,Pearson,38.84,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-11-2020-pearson,fl-pearson-melba,FL,fl-11,Miami-Dade,NA,2020-fl-11,F,C,Dem,NA,153929
Florida,12,2020,Ed,Brodsky,66.63,58.27,W,W,Y,Y,contested,contested,contested,contested,0,0,fl-12-2020-brodsky,fl-brodsky-ed,FL,fl-12,"DeSoto, Manatee, Sarasota",NA,2020-fl-12,M,I,Rep,282880,56216
Florida,12,2020,Lisa,Chittaro,33.37,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-12-2020-chittaro,fl-chittaro-lisa,FL,fl-12,"DeSoto, Manatee, Sarasota",NA,2020-fl-12,F,C,Rep,NA,28151
Florida,12,2020,Betsy,Young,NA,41.73,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-12-2020-young,fl-young-betsy,FL,fl-12,"DeSoto, Manatee, Sarasota",NA,2020-fl-12,F,C,Dem,202564,NA
Florida,13,2020,Andrew,Warren,NA,53.37,W,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-13-2020-warren,fl-warren-andrew,FL,fl-13,Hillsborough,NA,2020-fl-13,M,I,Dem,369129,NA
Florida,13,2020,Mike,Perotti,NA,46.63,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-13-2020-perotti,fl-perotti-mike,FL,fl-13,Hillsborough,NA,2020-fl-13,M,C,Rep,322506,NA
Florida,14,2020,Lary,Basford,75.54,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,fl-14-2020-basford,fl-basford-larry,FL,fl-14,"Bay, Calhoun, Gulf, Holmes, Jackson, Washington",NA,2020-fl-14,M,O,Rep,NA,47060
Florida,14,2020,Wes,Hatcher,24.45,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-14-2020-hatcher,fl-hatcher-wes,FL,fl-14,"Bay, Calhoun, Gulf, Holmes, Jackson, Washington",NA,2020-fl-14,M,O,Rep,NA,15239
Florida,16,2020,Dennis,Ward,67.13,58.16,W,W,Y,Y,contested,contested,contested,contested,0,0,fl-16-2020-ward,fl-ward-dennis,FL,fl-16,Monroe,NA,2020-fl-16,M,I,Rep,27159,6020
Florida,16,2020,Mark,Kohl,32.87,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-16-2020-kohl,fl-kohl-mark,FL,fl-16,Monroe,NA,2020-fl-16,M,C,Rep,NA,2948
Florida,16,2020,Donald,Barret,NA,41.84,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-16-2020-barrett,fl-barrett-donald,FL,fl-16,Monroe,NA,2020-fl-16,M,C,Dem,19537,NA
Florida,17,2020,David,Cannady,6.5,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-cannady,fl-cannady-david,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,NA,13404
Florida,17,2020,Teresa,Fanning-Williams,13.79,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-kimok,fl-kimok-joe,FL,fl-17,Broward,NA,2020-fl-17,F,O,Dem,NA,28463
Florida,17,2020,Joe,Kimok,19.94,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-kimok,fl-kimok-joe,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,NA,41153
Florida,17,2020,James,Lewis,4.79,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-lewis,fl-lewis-james,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,NA,9885
Florida,17,2020,Justin,McCormack,4.17,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-mccormack,fl-mccormack-justin,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,NA,8602
Florida,17,2020,Sarahnell,Murphy,17.3,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-murphy,fl-murphy-sarahnell,FL,fl-17,Broward,NA,2020-fl-17,F,O,Dem,NA,35695
Florida,17,2020,Harold,Fernandez Pryor,21.19,63.53,W,W,Y,Y,contested,other,contested,contested,0,0,fl-17-2020-kimok,fl-kimok-joe,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,583793,43730
Florida,17,2020,Joshua,Rydell,12.31,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-17-2020-rydell,fl-rydell-joshua,FL,fl-17,Broward,NA,2020-fl-17,M,O,Dem,NA,25401
Florida,17,2020,Gregg,Rossman,NA,36.47,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-17-2020-rossman,fl-rossman-gregg,FL,fl-17,Broward,NA,2020-fl-17,M,O,Rep,335120,NA
Florida,20,2018,Chris,Crowley,42.93,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-20-2018-crowley,fl-crowley-chris,FL,fl-20,"Charlotte, Collier, Glades, Hendry, Lee",NA,2018-fl-20,M,O,Rep,NA,55362
Florida,20,2018,Amira,Fox,57.07,97.93,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,fl-20-2018-fox,fl-fox-amira,FL,fl-20,"Charlotte, Collier, Glades, Hendry, Lee",NA,2018-fl-20,F,O,Rep,194899,73596
Florida,3,2020,John,Durrett,59.2,NA,W,W,Y,SKIP,contested,uncontested,contested,uncontested,0,1,fl-03-2020-durett,fl-durett-john,FL,fl-03,"Columbia, Dixie, Hamilton, Lafayette, Madison, Suwannee, Taylor",NA,2020-fl-03,M,O,Rep,NA,24919
Florida,3,2020,Tina,Seifert,40.8,NA,L,NA,Y,N,contested,uncontested,contested,uncontested,0,1,fl-03-2020-durett,fl-durett-john,FL,fl-03,"Columbia, Dixie, Hamilton, Lafayette, Madison, Suwannee, Taylor",NA,2020-fl-03,F,O,Rep,NA,17173
Florida,7,2020,R.,Larizza,NA,65.26,W,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,fl-07-2020-larizza,fl-larizza-rj,FL,fl-07,"Flagler, Putnam, St. Johns, Volusia",NA,2020-fl-07,M,I,Rep,355807,NA
Florida,7,2020,Don,Dempsey,NA,34.74,NA,L,N,Y,uncontested,contested,uncontested,contested,1,0,fl-07-2020-dempsey,fl-dempsey-don,FL,fl-07,"Flagler, Putnam, St. Johns, Volusia",NA,2020-fl-07,M,C,Ind,189405,NA
Florida,9,2020,Deborah,Barra,19.38,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-09-2020-barra,fl-barra-deborah,FL,fl-09,"Orange, Osceola",NA,2020-fl-09,F,O,Dem,NA,28551
Florida,9,2020,Belvin,Perry,31.05,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-09-2020-perry,fl-perry-belvin,FL,fl-09,"Orange, Osceola",NA,2020-fl-09,M,O,Dem,NA,45732
Florida,9,2020,Ryan,Williams,6.22,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,fl-09-2020-williams,fl-williams-ryan,FL,fl-09,"Orange, Osceola",NA,2020-fl-09,M,O,Dem,NA,9157
Florida,9,2020,Monique,Worrell,43.35,65.73,W,W,Y,Y,contested,contested,contested,contested,0,0,fl-09-2020-worrell,fl-worrell-monique,FL,fl-09,"Orange, Osceola",NA,2020-fl-09,F,O,Dem,495298,63863
Florida,9,2020,Jose,Torroella,NA,34.27,NA,L,N,Y,uncontested,contested,uncontested,contested,1,0,fl-09-2020-torroella,fl-torroella-jose,FL,fl-09,"Orange, Osceola",NA,2020-fl-09,M,O,Ind,258248,NA
Georgia,Alapaha,2020,Dick,Perryman,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-alapaha-2020-perryman,ga-perryman-dick,GA,ga-alapaha,"Atkinson, Berrien, Clinch, Cook, Lanier",NA,2020-ga-alapaha,M,I,Rep,20947,8782
Georgia,Alcovy,2020,Randy,McGinley,100,59.65,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,ga-alcovy-2020-mcginley,ga-mcginley-randy,GA,ga-alcovy,"Newton, Walton",NA,2020-ga-alcovy,M,I,Rep,61582,11016
Georgia,Alcovy,2020,Destiny,Bryant,100,40.35,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,ga-alcovy-2020-bryant,ga-bryant-destiny,GA,ga-alcovy,"Newton, Walton",NA,2020-ga-alcovy,F,C,Dem,41663,19330
Georgia,Appalachian,2020,B.,Sosebee,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-appalachian-2020-sosebee,ga-sosebee-b-alison,GA,ga-appalachian,"Fannin, Gilmer, Pickens",NA,2020-ga-appalachian,F,I,Rep,42396,19196
Georgia,Atlanta,2020,Paul,Howard,34.78,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ga-atlanta-2020-howard,ga-howard-paul,GA,ga-atlanta,Fulton,NA,2020-ga-atlanta,M,I,Dem,NA,60197
Georgia,Atlanta,2020,Christian,Smith,22.95,NA,L,NA,Y,N,contested,uncontested,contested,uncontested,0,1,ga-atlanta-2020-willis,ga-willis-fani,GA,ga-atlanta,Fulton,NA,2020-ga-atlanta,M,C,Dem,NA,39714
Georgia,Atlanta,2020,Fani,Willis,42.27,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ga-atlanta-2020-willis,ga-willis-fani,GA,ga-atlanta,Fulton,NA,2020-ga-atlanta,F,C,Dem,431050,73145
Georgia,Atlantic,2018,J.,Durden,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-atlantic-2018-durden,ga-durden-j,GA,ga-atlantic,"Bryan, Evans, Liberty, Long, McIntosh, Tattnall",NA,2018-ga-atlantic,M,I,Dem,35462,6339
Georgia,Augusta,2018,Natalie,Paine,NA,100,NA,W,N,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-augusta-2018-paine,ga-paine-natalie,GA,ga-augusta,"Burke, Columbia, Richmond",NA,2018-ga-augusta,F,I,Rep,99643,NA
Georgia,Augusta,2020,Natalie,Paine,77.2,49.43,W,L,Y,Y,contested,contested,contested,contested,0,0,ga-augusta-2020-paine,ga-paine-natalie,GA,ga-augusta,"Burke, Columbia, Richmond",NA,2020-ga-augusta,F,I,Rep,86625,23993
Georgia,Augusta,2020,Jason,Hasty,22.8,NA,L,NA,Y,N,uncontested,contested,uncontested,contested,1,0,ga-augusta-2020-williams,ga-williams-jared,GA,ga-augusta,"Burke, Columbia, Richmond",NA,2020-ga-augusta,M,C,Rep,NA,7088
Georgia,Augusta,2020,Jared,Williams,100,50.57,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,ga-augusta-2020-williams,ga-williams-jared,GA,ga-augusta,"Burke, Columbia, Richmond",NA,2020-ga-augusta,M,C,Dem,88625,38838
Georgia,Bell-Forsyth,2020,Penny,Penn,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-bell-forsyth-2020-penn,ga-penn-penny,GA,ga-bell-forsyth,Forsyth,NA,2020-ga-bell-forsyth,F,I,Rep,108132,28745
Georgia,Blue Ridge,2020,Shannon,Wallace,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-blue-ridge-2020-wallace,ga-wallace-shannon,GA,ga-blue-ridge,Cherokee,NA,2020-ga-blue-ridge,F,I,Rep,119237,35433
Georgia,Brunswick,2020,Jackie,Johnson,100,47.32,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,ga-brunswick-2020-johnson,ga-johnson-jackie,GA,ga-brunswick,"Appling, Camden, Glynn, Jeff Davis, Wayne",NA,2020-ga-brunswick,F,I,Rep,41176,19184
Georgia,Brunswick,2020,Keith,Higgins,NA,52.68,NA,W,N,Y,other,contested,did_not_run,contested,0,0,ga-brunswick-2020-higgins,ga-higgins-keith,GA,ga-brunswick,"Appling, Camden, Glynn, Jeff Davis, Wayne",NA,2020-ga-brunswick,M,C,Ind,45848,NA
Georgia,Chattahoochee,2020,Julia,Slater,46.86,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ga-chattahoochee-2020-slater,ga-slater-julia,GA,ga-chattahoochee,"Chattahoochee, Harris, Marion, Muscogee, Talbot, Taylor",NA,2020-ga-chattahoochee,F,I,Dem,NA,14909
Georgia,Chattahoochee,2020,Mark,Jones,53.14,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ga-chattahoochee-2020-jones,ga-jones-mark,GA,ga-chattahoochee,"Chattahoochee, Harris, Marion, Muscogee, Talbot, Taylor",NA,2020-ga-chattahoochee,M,C,Dem,83348,16910
Georgia,Cherokee,2020,Rosemary,Greene,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-cherokee-2020-greene,ga-greene-rosemary,GA,ga-cherokee,"Bartow, Gordon",NA,2020-ga-cherokee,F,I,Rep,64064,21530
Georgia,Clayton,2020,Tasha,Mosley,NA,100,NA,W,N,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-clayton-2020-mosley,ga-mosley-tasha,GA,ga-clayton,Clayton,NA,2020-ga-clayton,F,I,Dem,102097,NA
Georgia,Cobb,2020,Joyette,Holmes,NA,48.66,NA,L,N,Y,uncontested,contested,uncontested,contested,1,0,ga-cobb-2020-holmes,ga-holmes-joyette,GA,ga-cobb,Cobb,NA,2020-ga-cobb,F,I,Rep,187241,NA
Georgia,Cobb,2020,Flynn,Broady,NA,51.34,NA,W,N,Y,uncontested,contested,uncontested,contested,1,0,ga-cobb-2020-broady,ga-broady-flynn,GA,ga-cobb,Cobb,NA,2020-ga-cobb,M,C,Dem,197553,NA
Georgia,Conasauga,2020,Bert,Poston,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-conasauga-2020-poston,ga-poston-bert,GA,ga-conasauga,"Murray, Whitfield",NA,2020-ga-conasauga,M,I,Rep,43564,17140
Georgia,Cordele,2018,Brad,Rigby,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-cordele-2018-rigby,ga-rigby-brad,GA,ga-cordele,"Ben Hill, Crisp, Dooly, Wilcox",NA,2018-ga-cordele,M,I,Rep,14493,2822
Georgia,Coweta,2018,Herb,Cranford,NA,100,NA,W,N,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-coweta-2018-cranford,ga-cranford-herb,GA,ga-coweta,"Carroll, Coweta, Heard, Meriwether, Troup",NA,2018-ga-coweta,M,I,Rep,108914,NA
Georgia,Coweta,2020,Herb,Cranford,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,ga-coweta-2020-cranford,ga-cranford-herb,GA,ga-coweta,"Carroll, Coweta, Heard, Meriwether, Troup",NA,2020-ga-coweta,M,I,Rep,144656,46240
